Province/State;Country/Region;Lat;Long;date;confirmed
Shanghai;China;31.201999999999998;121.4491;2020-05-29;672
Shanxi;China;37.5777;112.2922;2020-05-29;198
Sichuan;China;30.6171;102.7103;2020-05-29;564
Tianjin;China;39.3054;117.323;2020-05-29;192
Tibet;China;31.6927;88.0924;2020-05-29;1
Xinjiang;China;41.1129;85.2401;2020-05-29;76
Yunnan;China;24.974;101.48700000000001;2020-05-29;185
Zhejiang;China;29.1832;120.0934;2020-05-29;1268
;Colombia;4.5709;-74.2973;2020-05-29;26688
;Comoros;-11.6455;43.3333;2020-05-29;87
;Congo (Brazzaville);-0.228;15.8277;2020-05-29;571
;Congo (Kinshasa);-4.0383;21.7587;2020-05-29;2833
;Costa Rica;9.7489;-83.7534;2020-05-29;1022
;Cote d'Ivoire;7.54;-5.5471;2020-05-29;2750
;Croatia;45.1;15.2;2020-05-29;2245
;Cuba;21.521757;-77.78116700000001;2020-05-29;2005
;Cyprus;35.1264;33.4299;2020-05-29;942
;Czechia;49.8175;15.472999999999999;2020-05-29;9196
Faroe Islands;Denmark;61.8926;-6.9118;2020-05-29;187
Greenland;Denmark;71.7069;-42.6043;2020-05-29;13
;Denmark;56.2639;9.5018;2020-05-29;11593
;Diamond Princess;0.0;0.0;2020-05-29;712
;Djibouti;11.8251;42.5903;2020-05-29;2914
;Dominica;15.415;-61.371;2020-05-29;16
;Dominican Republic;18.7357;-70.1627;2020-05-29;16531
;Ecuador;-1.8312;-78.1834;2020-05-29;38571
;Egypt;26.820553000000004;30.802497999999996;2020-05-29;22082
;El Salvador;13.7942;-88.8965;2020-05-29;2278
;Equatorial Guinea;1.6508;10.2679;2020-05-29;1306
;Eritrea;15.1794;39.7823;2020-05-29;39
;Estonia;58.5953;25.0136;2020-05-29;1859
;Eswatini;-26.5225;31.4659;2020-05-29;279
;Ethiopia;9.145;40.4897;2020-05-29;968
;Fiji;-17.7134;178.065;2020-05-29;18
;Finland;61.92411;25.748151;2020-05-29;6776
French Guiana;France;3.9339;-53.1258;2020-05-29;450
French Polynesia;France;-17.6797;149.4068;2020-05-29;60
Guadeloupe;France;16.265;-61.551;2020-05-29;162
Martinique;France;14.6415;-61.0242;2020-05-29;200
Mayotte;France;-12.8275;45.166244;2020-05-29;1699
New Caledonia;France;-20.904304999999997;165.618042;2020-05-29;19
Reunion;France;-21.1151;55.5364;2020-05-29;470
Saint Barthelemy;France;17.9;-62.8333;2020-05-29;6
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-05-29;1
St Martin;France;18.0708;-63.0501;2020-05-29;40
;France;46.2276;2.2137;2020-05-29;183816
;Gabon;-0.8037;11.6094;2020-05-29;2613
;Gambia;13.4432;-15.3101;2020-05-29;25
;Georgia;42.3154;43.3569;2020-05-29;746
;Germany;51.165690999999995;10.451526;2020-05-29;182922
;Ghana;7.9465;-1.0232;2020-05-29;7616
;Greece;39.0742;21.8243;2020-05-29;2909
;Grenada;12.1165;-61.678999999999995;2020-05-29;23
;Guatemala;15.7835;-90.2308;2020-05-29;4607
;Guinea;9.9456;-9.6966;2020-05-29;3656
;Guinea-Bissau;11.8037;-15.1804;2020-05-29;1256
;Guyana;4.860416000000001;-58.93018000000001;2020-05-29;150
;Haiti;18.9712;-72.2852;2020-05-29;1584
;Holy See;41.9029;12.4534;2020-05-29;12
;Honduras;15.2;-86.2419;2020-05-29;4752
;Hungary;47.1625;19.5033;2020-05-29;3841
;Iceland;64.9631;-19.0208;2020-05-29;1805
;India;20.593684;78.96288;2020-05-29;173491
;Indonesia;-0.7893;113.9213;2020-05-29;25216
;Iran;32.427908;53.68804599999999;2020-05-29;146668
;Iraq;33.223191;43.679291;2020-05-29;5873
;Ireland;53.1424;-7.6921;2020-05-29;24876
;Israel;31.046051000000002;34.851612;2020-05-29;16987
;Italy;41.87194;12.56738;2020-05-29;232248
;Jamaica;18.1096;-77.2975;2020-05-29;575
;Japan;36.204824;138.252924;2020-05-29;16673
;Jordan;31.24;36.51;2020-05-29;730
;Kazakhstan;48.0196;66.9237;2020-05-29;9932
;Kenya;-0.0236;37.9062;2020-05-29;1745
;Korea, South;35.907757000000004;127.766922;2020-05-29;11441
;Kosovo;42.602636;20.902977;2020-05-29;1052
;Kuwait;29.311659999999996;47.481766;2020-05-29;25184
;Kyrgyzstan;41.20438;74.766098;2020-05-29;1662
;Laos;19.856270000000002;102.495496;2020-05-29;19
;Latvia;56.8796;24.6032;2020-05-29;1064
;Lebanon;33.8547;35.8623;2020-05-29;1172
;Lesotho;-29.61;28.2336;2020-05-29;2
;Liberia;6.4280550000000005;-9.429499;2020-05-29;273
;Libya;26.3351;17.228331;2020-05-29;118
;Liechtenstein;47.14;9.55;2020-05-29;82
;Lithuania;55.1694;23.8813;2020-05-29;1662
;Luxembourg;49.8153;6.1296;2020-05-29;4012
;MS Zaandam;0.0;0.0;2020-05-29;9
;Madagascar;-18.766947000000002;46.869107;2020-05-29;698
;Malawi;-13.2543;34.3015;2020-05-29;273
;Malaysia;4.210483999999999;101.97576600000001;2020-05-29;7732
;Maldives;3.2028;73.2207;2020-05-29;1591
;Mali;17.570692;-3.9961660000000006;2020-05-29;1226
;Malta;35.9375;14.3754;2020-05-29;616
;Marshall Islands;7.1315;171.1845;2020-05-29;0
;Mauritania;21.0079;-10.9408;2020-05-29;423
;Mauritius;-20.348404000000002;57.552152;2020-05-29;335
;Mexico;23.6345;-102.5528;2020-05-29;84627
;Moldova;47.4116;28.3699;2020-05-29;7896
;Monaco;43.7333;7.4167;2020-05-29;98
;Mongolia;46.8625;103.8467;2020-05-29;179
;Montenegro;42.708678000000006;19.37439;2020-05-29;324
;Morocco;31.7917;-7.0926;2020-05-29;7714
;Mozambique;-18.665695;35.529562;2020-05-29;234
;Namibia;-22.9576;18.4904;2020-05-29;23
;Nepal;28.1667;84.25;2020-05-29;1212
Aruba;Netherlands;12.5211;-69.9683;2020-05-29;101
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-05-29;6
Curacao;Netherlands;12.1696;-68.99;2020-05-29;18
Sint Maarten;Netherlands;18.0425;-63.0548;2020-05-29;77
;Netherlands;52.1326;5.2913;2020-05-29;46126
;New Zealand;-40.9006;174.886;2020-05-29;1504
;Nicaragua;12.865416;-85.207229;2020-05-29;759
;Niger;17.607789;8.081666;2020-05-29;955
;Nigeria;9.082;8.6753;2020-05-29;9302
;North Macedonia;41.6086;21.7453;2020-05-29;2129
;Norway;60.472;8.4689;2020-05-29;8422
;Oman;21.512583;55.923255000000005;2020-05-29;9820
;Pakistan;30.3753;69.3451;2020-05-29;66457
;Panama;8.538;-80.7821;2020-05-29;12531
;Papua New Guinea;-6.314993;143.95555;2020-05-29;8
;Paraguay;-23.4425;-58.4438;2020-05-29;917
;Peru;-9.19;-75.0152;2020-05-29;148285
;Philippines;12.879721;121.77401699999999;2020-05-29;16634
;Poland;51.9194;19.1451;2020-05-29;23155
;Portugal;39.3999;-8.2245;2020-05-29;31946
;Qatar;25.3548;51.1839;2020-05-29;52907
;Romania;45.9432;24.9668;2020-05-29;18982
;Russia;61.52401;105.31875600000001;2020-05-29;387623
;Rwanda;-1.9403;29.8739;2020-05-29;355
;Saint Kitts and Nevis;17.357822;-62.782998;2020-05-29;15
;Saint Lucia;13.9094;-60.9789;2020-05-29;18
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-05-29;26
;San Marino;43.9424;12.4578;2020-05-29;671
;Sao Tome and Principe;0.1864;6.6131;2020-05-29;463
;Saudi Arabia;23.885942;45.079162;2020-05-29;81766
;Senegal;14.4974;-14.4524;2020-05-29;3429
;Serbia;44.0165;21.0059;2020-05-29;11354
;Seychelles;-4.6796;55.492;2020-05-29;11
;Sierra Leone;8.460555000000001;-11.779889;2020-05-29;829
;Singapore;1.2833;103.8333;2020-05-29;33860
;Slovakia;48.669;19.699;2020-05-29;1520
;Slovenia;46.1512;14.9955;2020-05-29;1473
;Solomon Islands;-9.6457;160.1562;2020-05-29;0
;Somalia;5.152149;46.199616;2020-05-29;1828
;South Africa;-30.5595;22.9375;2020-05-29;29240
;South Sudan;6.877000000000001;31.307;2020-05-29;994
;Spain;40.463667;-3.7492199999999998;2020-05-29;238564
;Sri Lanka;7.873054;80.77179699999999;2020-05-29;1558
;Sudan;12.8628;30.2176;2020-05-29;4521
;Suriname;3.9193;-56.0278;2020-05-29;12
;Sweden;60.128161;18.643501;2020-05-29;37964
;Switzerland;46.8182;8.2275;2020-05-29;30828
;Syria;34.802075;38.996815000000005;2020-05-29;122
;Taiwan*;23.7;121.0;2020-05-29;442
;Tajikistan;38.861;71.2761;2020-05-29;3686
;Tanzania;-6.369028;34.888822;2020-05-29;509
;Thailand;15.870032;100.992541;2020-05-29;3076
;Timor-Leste;-8.874217;125.727539;2020-05-29;24
;Togo;8.6195;0.8248;2020-05-29;428
;Trinidad and Tobago;10.6918;-61.2225;2020-05-29;116
;Tunisia;33.886917;9.537499;2020-05-29;1071
;Turkey;38.9637;35.2433;2020-05-29;162120
;US;40.0;-100.0;2020-05-29;1751612
;Uganda;1.373333;32.290275;2020-05-29;329
;Ukraine;48.3794;31.1656;2020-05-29;22811
;United Arab Emirates;23.424076;53.847818000000004;2020-05-29;33170
Anguilla;United Kingdom;18.2206;-63.0686;2020-05-29;3
Bermuda;United Kingdom;32.3078;-64.7505;2020-05-29;140
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-05-29;8
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-05-29;141
Channel Islands;United Kingdom;49.3723;-2.3644;2020-05-29;560
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2020-05-29;13
Gibraltar;United Kingdom;36.1408;-5.3536;2020-05-29;161
Isle of Man;United Kingdom;54.2361;-4.5481;2020-05-29;336
Montserrat;United Kingdom;16.742498;-62.187366000000004;2020-05-29;11
Turks and Caicos Islands;United Kingdom;21.694000000000003;-71.7979;2020-05-29;12
;United Kingdom;55.3781;-3.4360000000000004;2020-05-29;253977
;Uruguay;-32.5228;-55.7658;2020-05-29;816
;Uzbekistan;41.377491;64.585262;2020-05-29;3468
;Vanuatu;-15.3767;166.9592;2020-05-29;0
;Venezuela;6.4238;-66.5897;2020-05-29;1370
;Vietnam;14.058323999999999;108.277199;2020-05-29;328
;West Bank and Gaza;31.9522;35.2332;2020-05-29;446
;Western Sahara;24.2155;-12.8858;2020-05-29;9
;Yemen;15.552726999999999;48.516388;2020-05-29;283
;Zambia;-13.133897;27.849332;2020-05-29;1057
;Zimbabwe;-19.015438;29.154857;2020-05-29;149
;Afghanistan;33.93911;67.709953;2020-05-30;14528
;Albania;41.1533;20.1683;2020-05-30;1122
;Algeria;28.0339;1.6596;2020-05-30;9267
;Andorra;42.5063;1.5218;2020-05-30;764
;Angola;-11.2027;17.8739;2020-05-30;84
;Antigua and Barbuda;17.0608;-61.7964;2020-05-30;25
;Argentina;-38.4161;-63.6167;2020-05-30;16214
;Armenia;40.0691;45.0382;2020-05-30;8927
Australian Capital Territory;Australia;-35.4735;149.0124;2020-05-30;107
New South Wales;Australia;-33.8688;151.2093;2020-05-30;3095
Northern Territory;Australia;-12.4634;130.8456;2020-05-30;29
Queensland;Australia;-27.4698;153.0251;2020-05-30;1058
South Australia;Australia;-34.9285;138.6007;2020-05-30;440
Tasmania;Australia;-42.8821;147.3272;2020-05-30;228
Victoria;Australia;-37.8136;144.9631;2020-05-30;1649
Western Australia;Australia;-31.9505;115.8605;2020-05-30;586
;Austria;47.5162;14.5501;2020-05-30;16685
;Azerbaijan;40.1431;47.5769;2020-05-30;5246
;Bahamas;25.025885;-78.035889;2020-05-30;102
;Bahrain;26.0275;50.55;2020-05-30;10793
;Bangladesh;23.685;90.3563;2020-05-30;44608
;Barbados;13.1939;-59.5432;2020-05-30;92
;Belarus;53.7098;27.9534;2020-05-30;41658
;Belgium;50.8333;4.469936;2020-05-30;58186
;Belize;17.1899;-88.4976;2020-05-30;18
;Benin;9.3077;2.3158;2020-05-30;224
;Bhutan;27.5142;90.4336;2020-05-30;33
;Bolivia;-16.2902;-63.5887;2020-05-30;9592
;Bosnia and Herzegovina;43.9159;17.6791;2020-05-30;2494
;Botswana;-22.3285;24.6849;2020-05-30;35
;Brazil;-14.235;-51.9253;2020-05-30;498440
;Brunei;4.5353;114.7277;2020-05-30;141
;Bulgaria;42.7339;25.4858;2020-05-30;2499
;Burkina Faso;12.2383;-1.5616;2020-05-30;847
;Burma;21.9162;95.956;2020-05-30;224
;Burundi;-3.3731;29.9189;2020-05-30;63
;Cabo Verde;16.5388;-23.0418;2020-05-30;421
;Cambodia;11.55;104.9167;2020-05-30;125
;Cameroon;3.8480000000000003;11.5021;2020-05-30;5904
Alberta;Canada;53.9333;-116.5765;2020-05-30;6992
British Columbia;Canada;53.7267;-127.6476;2020-05-30;2573
Diamond Princess;Canada;0.0;0.0;2020-05-30;1
Grand Princess;Canada;0.0;0.0;2020-05-30;13
Manitoba;Canada;53.7609;-98.8139;2020-05-30;294
New Brunswick;Canada;46.5653;-66.4619;2020-05-30;129
Newfoundland and Labrador;Canada;53.1355;-57.6604;2020-05-30;261
Northwest Territories;Canada;64.8255;-124.8457;2020-05-30;5
Nova Scotia;Canada;44.681999999999995;-63.7443;2020-05-30;1056
Nunavut;Canada;70.2998;-83.1076;2020-05-30;0
Ontario;Canada;51.2538;-85.3232;2020-05-30;29023
Prince Edward Island;Canada;46.5107;-63.4168;2020-05-30;27
Quebec;Canada;52.9399;-73.5491;2020-05-30;50651
Repatriated Travellers;Canada;;;2020-05-30;0
Saskatchewan;Canada;52.9399;-106.4509;2020-05-30;645
Yukon;Canada;64.2823;-135.0;2020-05-30;11
;Central African Republic;6.6111;20.9394;2020-05-30;962
;Chad;15.4542;18.7322;2020-05-30;759
;Chile;-35.6751;-71.543;2020-05-30;118720
Anhui;China;31.8257;117.2264;2020-05-30;991
Beijing;China;40.1824;116.4142;2020-05-30;593
Chongqing;China;30.0572;107.874;2020-05-30;579
Fujian;China;26.0789;117.9874;2020-05-30;358
Gansu;China;35.7518;104.2861;2020-05-30;139
Guangdong;China;23.3417;113.4244;2020-05-30;1593
Guangxi;China;23.8298;108.7881;2020-05-30;254
Guizhou;China;26.8154;106.8748;2020-05-30;147
Hainan;China;19.1959;109.7453;2020-05-30;169
Hebei;China;39.549;116.1306;2020-05-30;328
Heilongjiang;China;47.861999999999995;127.7615;2020-05-30;945
Henan;China;37.8957;114.9042;2020-05-30;1276
Hong Kong;China;22.3;114.2;2020-05-30;1082
Hubei;China;30.9756;112.2707;2020-05-30;68135
Hunan;China;27.6104;111.7088;2020-05-30;1019
Inner Mongolia;China;44.0935;113.9448;2020-05-30;232
Jiangsu;China;32.9711;119.455;2020-05-30;653
Jiangxi;China;27.614;115.7221;2020-05-30;937
Jilin;China;43.6661;126.1923;2020-05-30;155
Liaoning;China;41.2956;122.6085;2020-05-30;149
Macau;China;22.1667;113.55;2020-05-30;45
Ningxia;China;37.2692;106.1655;2020-05-30;75
Qinghai;China;35.7452;95.9956;2020-05-30;18
Shaanxi;China;35.1917;108.8701;2020-05-30;308
Shandong;China;36.3427;118.1498;2020-05-30;792
Shanghai;China;31.201999999999998;121.4491;2020-05-30;672
Shanxi;China;37.5777;112.2922;2020-05-30;198
Sichuan;China;30.6171;102.7103;2020-05-30;564
Tianjin;China;39.3054;117.323;2020-05-30;192
Tibet;China;31.6927;88.0924;2020-05-30;1
Xinjiang;China;41.1129;85.2401;2020-05-30;76
Yunnan;China;24.974;101.48700000000001;2020-05-30;185
Zhejiang;China;29.1832;120.0934;2020-05-30;1268
;Colombia;4.5709;-74.2973;2020-05-30;28236
;Comoros;-11.6455;43.3333;2020-05-30;106
;Congo (Brazzaville);-0.228;15.8277;2020-05-30;571
;Congo (Kinshasa);-4.0383;21.7587;2020-05-30;2966
;Costa Rica;9.7489;-83.7534;2020-05-30;1047
;Cote d'Ivoire;7.54;-5.5471;2020-05-30;2799
;Croatia;45.1;15.2;2020-05-30;2246
;Cuba;21.521757;-77.78116700000001;2020-05-30;2025
;Cyprus;35.1264;33.4299;2020-05-30;944
;Czechia;49.8175;15.472999999999999;2020-05-30;9230
Faroe Islands;Denmark;61.8926;-6.9118;2020-05-30;187
Greenland;Denmark;71.7069;-42.6043;2020-05-30;13
;Denmark;56.2639;9.5018;2020-05-30;11633
;Diamond Princess;0.0;0.0;2020-05-30;712
;Djibouti;11.8251;42.5903;2020-05-30;3194
;Dominica;15.415;-61.371;2020-05-30;16
;Dominican Republic;18.7357;-70.1627;2020-05-30;16908
;Ecuador;-1.8312;-78.1834;2020-05-30;38571
;Egypt;26.820553000000004;30.802497999999996;2020-05-30;23449
;El Salvador;13.7942;-88.8965;2020-05-30;2395
;Equatorial Guinea;1.6508;10.2679;2020-05-30;1306
;Eritrea;15.1794;39.7823;2020-05-30;39
;Estonia;58.5953;25.0136;2020-05-30;1865
;Eswatini;-26.5225;31.4659;2020-05-30;283
;Ethiopia;9.145;40.4897;2020-05-30;1063
;Fiji;-17.7134;178.065;2020-05-30;18
;Finland;61.92411;25.748151;2020-05-30;6826
French Guiana;France;3.9339;-53.1258;2020-05-30;477
French Polynesia;France;-17.6797;149.4068;2020-05-30;60
Guadeloupe;France;16.265;-61.551;2020-05-30;162
Martinique;France;14.6415;-61.0242;2020-05-30;200
Mayotte;France;-12.8275;45.166244;2020-05-30;1699
New Caledonia;France;-20.904304999999997;165.618042;2020-05-30;19
Reunion;France;-21.1151;55.5364;2020-05-30;471
Saint Barthelemy;France;17.9;-62.8333;2020-05-30;6
Saint Pierre and Miquelon;France;46.8852;-56.3159;2020-05-30;1
St Martin;France;18.0708;-63.0501;2020-05-30;41
;France;46.2276;2.2137;2020-05-30;185616
;Gabon;-0.8037;11.6094;2020-05-30;2655
;Gambia;13.4432;-15.3101;2020-05-30;25
;Georgia;42.3154;43.3569;2020-05-30;757
;Germany;51.165690999999995;10.451526;2020-05-30;183189
;Ghana;7.9465;-1.0232;2020-05-30;7768
;Greece;39.0742;21.8243;2020-05-30;2915
;Grenada;12.1165;-61.678999999999995;2020-05-30;23
;Guatemala;15.7835;-90.2308;2020-05-30;4739
;Guinea;9.9456;-9.6966;2020-05-30;3706
;Guinea-Bissau;11.8037;-15.1804;2020-05-30;1256
;Guyana;4.860416000000001;-58.93018000000001;2020-05-30;152
;Haiti;18.9712;-72.2852;2020-05-30;1865
;Holy See;41.9029;12.4534;2020-05-30;12
;Honduras;15.2;-86.2419;2020-05-30;5094
;Hungary;47.1625;19.5033;2020-05-30;3867
;Iceland;64.9631;-19.0208;2020-05-30;1806
;India;20.593684;78.96288;2020-05-30;181827
;Indonesia;-0.7893;113.9213;2020-05-30;25773
;Iran;32.427908;53.68804599999999;2020-05-30;148950
;Iraq;33.223191;43.679291;2020-05-30;6179
;Ireland;53.1424;-7.6921;2020-05-30;24929
;Israel;31.046051000000002;34.851612;2020-05-30;17012
;Italy;41.87194;12.56738;2020-05-30;232664
;Jamaica;18.1096;-77.2975;2020-05-30;581
;Japan;36.204824;138.252924;2020-05-30;16716
;Jordan;31.24;36.51;2020-05-30;734
;Kazakhstan;48.0196;66.9237;2020-05-30;10382
;Kenya;-0.0236;37.9062;2020-05-30;1888
;Korea, South;35.907757000000004;127.766922;2020-05-30;11468
;Kosovo;42.602636;20.902977;2020-05-30;1064
;Kuwait;29.311659999999996;47.481766;2020-05-30;26192
;Kyrgyzstan;41.20438;74.766098;2020-05-30;1722
;Laos;19.856270000000002;102.495496;2020-05-30;19
;Latvia;56.8796;24.6032;2020-05-30;1065
;Lebanon;33.8547;35.8623;2020-05-30;1191
;Lesotho;-29.61;28.2336;2020-05-30;2
;Liberia;6.4280550000000005;-9.429499;2020-05-30;280
;Libya;26.3351;17.228331;2020-05-30;130
;Liechtenstein;47.14;9.55;2020-05-30;82
;Lithuania;55.1694;23.8813;2020-05-30;1670
;Luxembourg;49.8153;6.1296;2020-05-30;4016
;MS Zaandam;0.0;0.0;2020-05-30;9
;Madagascar;-18.766947000000002;46.869107;2020-05-30;758
;Malawi;-13.2543;34.3015;2020-05-30;279
;Malaysia;4.210483999999999;101.97576600000001;2020-05-30;7762
;Maldives;3.2028;73.2207;2020-05-30;1672
;Mali;17.570692;-3.9961660000000006;2020-05-30;1250
;Malta;35.9375;14.3754;2020-05-30;618
;Marshall Islands;7.1315;171.1845;2020-05-30;0
;Mauritania;21.0079;-10.9408;2020-05-30;483
;Mauritius;-20.348404000000002;57.552152;2020-05-30;335
;Mexico;23.6345;-102.5528;2020-05-30;87512
;Moldova;47.4116;28.3699;2020-05-30;8098
;Monaco;43.7333;7.4167;2020-05-30;99
;Mongolia;46.8625;103.8467;2020-05-30;179
;Montenegro;42.708678000000006;19.37439;2020-05-30;324
;Morocco;31.7917;-7.0926;2020-05-30;7780
;Mozambique;-18.665695;35.529562;2020-05-30;244
;Namibia;-22.9576;18.4904;2020-05-30;23
;Nepal;28.1667;84.25;2020-05-30;1401
Aruba;Netherlands;12.5211;-69.9683;2020-05-30;101
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;2020-05-30;6
Curacao;Netherlands;12.1696;-68.99;2020-05-30;19
Sint Maarten;Netherlands;18.0425;-63.0548;2020-05-30;77
;Netherlands;52.1326;5.2913;2020-05-30;46257
;New Zealand;-40.9006;174.886;2020-05-30;1504
;Nicaragua;12.865416;-85.207229;2020-05-30;759
;Niger;17.607789;8.081666;2020-05-30;956
;Nigeria;9.082;8.6753;2020-05-30;9855
;North Macedonia;41.6086;21.7453;2020-05-30;2164
;Norway;60.472;8.4689;2020-05-30;8437
;Oman;21.512583;55.923255000000005;2020-05-30;10423
;Pakistan;30.3753;69.3451;2020-05-30;69496
;Panama;8.538;-80.7821;2020-05-30;13018
;Papua New Guinea;-6.314993;143.95555;2020-05-30;8
;Paraguay;-23.4425;-58.4438;2020-05-30;964
;Peru;-9.19;-75.0152;2020-05-30;155671
;Philippines;12.879721;121.77401699999999;2020-05-30;17224
;Poland;51.9194;19.1451;2020-05-30;23571
;Portugal;39.3999;-8.2245;2020-05-30;32203
;Qatar;25.3548;51.1839;2020-05-30;55262
;Romania;45.9432;24.9668;2020-05-30;19133
;Russia;61.52401;105.31875600000001;2020-05-30;396575
;Rwanda;-1.9403;29.8739;2020-05-30;359
;Saint Kitts and Nevis;17.357822;-62.782998;2020-05-30;15
;Saint Lucia;13.9094;-60.9789;2020-05-30;18
;Saint Vincent and the Grenadines;12.9843;-61.2872;2020-05-30;26
;San Marino;43.9424;12.4578;2020-05-30;671
;Sao Tome and Principe;0.1864;6.6131;2020-05-30;479
;Saudi Arabia;23.885942;45.079162;2020-05-30;83384
;Senegal;14.4974;-14.4524;2020-05-30;3535
;Serbia;44.0165;21.0059;2020-05-30;11381
;Seychelles;-4.6796;55.492;2020-05-30;11
;Sierra Leone;8.460555000000001;-11.779889;2020-05-30;852
;Singapore;1.2833;103.8333;2020-05-30;34366
;Slovakia;48.669;19.699;2020-05-30;1521
;Slovenia;46.1512;14.9955;2020-05-30;1473
;Solomon Islands;-9.6457;160.1562;2020-05-30;0
;Somalia;5.152149;46.199616;2020-05-30;1916
;South Africa;-30.5595;22.9375;2020-05-30;30967
;South Sudan;6.877000000000001;31.307;2020-05-30;994
;Spain;40.463667;-3.7492199999999998;2020-05-30;239228
;Sri Lanka;7.873054;80.77179699999999;2020-05-30;1620
;Sudan;12.8628;30.2176;2020-05-30;4800
;Suriname;3.9193;-56.0278;2020-05-30;14
;Sweden;60.128161;18.643501;2020-05-30;38396
;Switzerland;46.8182;8.2275;2020-05-30;30845
;Syria;34.802075;38.996815000000005;2020-05-30;122
;Taiwan*;23.7;121.0;2020-05-30;442
;Tajikistan;38.861;71.2761;2020-05-30;3807
;Tanzania;-6.369028;34.888822;2020-05-30;509
;Thailand;15.870032;100.992541;2020-05-30;3077
;Timor-Leste;-8.874217;125.727539;2020-05-30;24
;Togo;8.6195;0.8248;2020-05-30;433
;Trinidad and Tobago;10.6918;-61.2225;2020-05-30;117
;Tunisia;33.886917;9.537499;2020-05-30;1076
;Turkey;38.9637;35.2433;2020-05-30;163103
;US;40.0;-100.0;2020-05-30;1775428
;Uganda;1.373333;32.290275;2020-05-30;413
;Ukraine;48.3794;31.1656;2020-05-30;23204
;United Arab Emirates;23.424076;53.847818000000004;2020-05-30;33896
Anguilla;United Kingdom;18.2206;-63.0686;2020-05-30;3
Bermuda;United Kingdom;32.3078;-64.7505;2020-05-30;140
British Virgin Islands;United Kingdom;18.4207;-64.64;2020-05-30;8
Cayman Islands;United Kingdom;19.3133;-81.2546;2020-05-30;141
Channel Islands;United Kingdom;49.3723;-2.3644;2020-05-30;560
